,name,epochs,hidden,dropout,cell_type,latentDim,optimiser,batch_size,numDecoders,numEncoders,best_val_loss,_runtime,accuracy,_timestamp,best_epoch,val_loss,val_accuracy,loss,_step,epoch,graph
291,LSTMen2_te_1_adam_15_0.2_32_256,15,64,0.2,LSTM,256,adam,32,1,2,1.47018301486969,269.0,0.9235812425613404,1620417102.0,1.0,1.6655516624450684,0.775359570980072,0.2553746998310089,8.0,8.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
292,LSTMen3_te_1_adam_20_0.1_32_256,20,64,0.1,LSTM,256,adam,32,1,3,1.7820097208023071,364.0,0.9532389044761658,1620416810.0,0.0,1.9998564720153809,0.7629587650299072,0.15556584298610687,9.0,9.0,"{'path': 'media/graph/graph_summary_147d5d9b.graph.json', 'size': 1279, '_type': 'graph-file', 'sha256': '147d5d9b6f7a9487549b383493873b3a8e4169c6e8f8ae34873f8a1a722a7bc5'}"
293,LSTMen2_te_1_adam_15_0.1_64_256,15,64,0.1,LSTM,256,adam,64,1,2,1.52959942817688,233.0,0.958076238632202,1620416428.0,2.0,1.8787777423858645,0.7659223675727844,0.13915348052978516,13.0,13.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
294,GRUen2_te_1_adam_15_0.1_32_256,15,64,0.1,GRU,256,adam,32,1,2,1.9646190404891968,235.0,0.9548629522323608,1620416160.0,0.0,2.183764934539795,0.7785269021987915,0.14974196255207062,10.0,10.0,"{'path': 'media/graph/graph_summary_066e7d1e.graph.json', 'size': 890, '_type': 'graph-file', 'sha256': '066e7d1ed944a7a663d1bc3d2ccf2831d07df3fd3ef61ba6dd12a8bda3cc4145'}"
295,LSTMen2_te_1_adam_20_0.1_32_256,20,64,0.1,LSTM,256,adam,32,1,2,1.57828688621521,346.0,0.9608617424964904,1620415906.0,0.0,1.7433278560638428,0.7917149066925049,0.12932223081588745,11.0,11.0,"{'_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76', 'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110}"
296,LSTMen2_te_1_adam_20_0.1_32_256,20,128,0.1,LSTM,256,adam,32,1,2,1.5744595527648926,329.0,0.9590908885002136,1620415541.0,4.0,1.7335100173950195,0.7940487265586853,0.13421222567558289,10.0,10.0,"{'path': 'media/graph/graph_summary_24166d79.graph.json', 'size': 1111, '_type': 'graph-file', 'sha256': '24166d79a288bad89acdd21a5cfa740f4361904bfdc6ae88e4c82a84dcc31c7f'}"
297,LSTMen2_te_1_adam_20_0.1_32_256,20,128,0.1,LSTM,256,adam,32,1,2,1.5566617250442505,416.0,0.964595913887024,1620415193.0,1.0,1.7301092147827148,0.7985404133796692,0.11583108454942705,13.0,13.0,"{'path': 'media/graph/graph_summary_24166d79.graph.json', 'size': 1111, '_type': 'graph-file', 'sha256': '24166d79a288bad89acdd21a5cfa740f4361904bfdc6ae88e4c82a84dcc31c7f'}"
298,LSTMen1_te_1_adam_15_0.2_32_256,15,64,0.2,LSTM,256,adam,32,1,1,1.3038885593414309,325.0,0.932828962802887,1620414763.0,0.0,1.5884737968444824,0.7917797565460205,0.22222600877285004,13.0,13.0,"{'size': 939, '_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986', 'path': 'media/graph/graph_summary_5a1f0a42.graph.json'}"
299,LSTMen3_te_1_adam_20_0.1_32_256,20,64,0.1,LSTM,256,adam,32,1,3,1.7901877164840698,493.0,0.9596615433692932,1620414414.0,0.0,2.1985526084899902,0.7556701898574829,0.13454346358776093,13.0,13.0,"{'size': 1279, '_type': 'graph-file', 'sha256': '147d5d9b6f7a9487549b383493873b3a8e4169c6e8f8ae34873f8a1a722a7bc5', 'path': 'media/graph/graph_summary_147d5d9b.graph.json'}"
300,LSTMen3_te_1_adam_20_0.1_64_256,20,64,0.1,LSTM,256,adam,64,1,3,1.6645278930664062,239.0,0.9500985741615297,1620413898.0,0.0,1.8562251329421997,0.7760078310966492,0.16800205409526825,11.0,11.0,"{'sha256': '147d5d9b6f7a9487549b383493873b3a8e4169c6e8f8ae34873f8a1a722a7bc5', 'path': 'media/graph/graph_summary_147d5d9b.graph.json', 'size': 1279, '_type': 'graph-file'}"
301,LSTMen1_te_1_adam_20_0.3_32_256,20,64,0.3,LSTM,256,adam,32,1,1,1.344721436500549,324.0,0.8963915705680847,1620413644.0,1.0,1.536288142204285,0.7770636081695557,0.34561288356781006,13.0,13.0,"{'_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986', 'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939}"
302,LSTMen2_te_1_rmsprop_15_0.1_32_256,15,64,0.1,LSTM,256,rmsprop,32,1,2,1.7146846055984497,247.0,0.951656699180603,1620413301.0,0.0,2.2734122276306152,0.7780545949935913,0.1611572802066803,7.0,7.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
303,LSTMen2_te_1_adam_15_0.2_32_256,15,64,0.2,LSTM,256,adam,32,1,2,1.5467108488082886,348.0,0.9299378991127014,1620413036.0,1.0,1.731326699256897,0.7815831303596497,0.23233036696910855,11.0,11.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
304,LSTMen2_te_1_adam_20_0.1_32_256,20,64,0.1,LSTM,256,adam,32,1,2,1.5816633701324463,342.0,0.959751546382904,1620412669.0,3.0,1.756450653076172,0.794391393661499,0.13359922170639038,11.0,11.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
305,LSTMen1_te_1_rmsprop_15_0.1_32_256,15,64,0.1,LSTM,256,rmsprop,32,1,1,1.5627206563949585,279.0,0.955532968044281,1620412313.0,1.0,2.2316627502441406,0.7857877016067505,0.14567215740680697,11.0,11.0,"{'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939, '_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986'}"
306,LSTMen1_te_1_adam_15_0.2_32_256,15,64,0.2,LSTM,256,adam,32,1,1,1.39527428150177,201.0,0.9218212962150574,1620412019.0,1.0,1.7034937143325806,0.779758632183075,0.2590689957141876,8.0,8.0,"{'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986', 'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939, '_type': 'graph-file'}"
307,LSTMen1_te_1_adam_15_0.2_32_256,15,64,0.2,LSTM,256,adam,32,1,1,1.372822642326355,236.0,0.9258396029472352,1620411804.0,1.0,1.6521985530853271,0.7819721102714539,0.24631930887699127,10.0,10.0,"{'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939, '_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986'}"
308,LSTMen2_te_1_adam_15_0.1_64_256,15,64,0.1,LSTM,256,adam,64,1,2,1.5530675649642944,241.0,0.9596607685089112,1620411551.0,0.0,1.9120155572891235,0.770210325717926,0.13390882313251495,14.0,14.0,"{'_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76', 'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110}"
309,LSTMen1_te_1_adam_15_0.1_32_256,15,64,0.1,LSTM,256,adam,32,1,1,1.3893346786499023,177.0,0.9457471966743468,1620411297.0,0.0,1.790210843086243,0.7855098843574524,0.18133340775966644,7.0,7.0,"{'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939, '_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986'}"
310,LSTMen1_te_1_adam_10_0.1_32_256,10,64,0.1,LSTM,256,adam,32,1,1,1.3170911073684692,214.0,0.952521562576294,1620411103.0,0.0,1.8267292976379397,0.7940301895141602,0.15757043659687042,9.0,9.0,"{'_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986', 'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939}"
311,LSTMen1_te_1_adam_20_0.1_32_256,20,64,0.1,LSTM,256,adam,32,1,1,1.3119611740112305,193.0,0.948823869228363,1620410874.0,0.0,1.6880263090133667,0.7864730358123779,0.17058245837688446,8.0,8.0,"{'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939, '_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986'}"
312,LSTMen2_te_1_rmsprop_15_0.2_32_256,15,64,0.2,LSTM,256,rmsprop,32,1,2,1.5134596824645996,259.0,0.924536108970642,1620410654.0,0.0,1.9379849433898928,0.7695249915122986,0.2518382966518402,8.0,8.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
313,LSTMen1_te_1_adam_15_0.1_32_256,15,64,0.1,LSTM,256,adam,32,1,1,1.3898746967315674,298.0,0.9616411924362184,1620410380.0,0.0,1.759830355644226,0.7938172221183777,0.12671956419944763,13.0,13.0,"{'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939, '_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986'}"
314,LSTMen3_te_1_adam_20_0.1_32_256,20,64,0.1,LSTM,256,adam,32,1,3,1.5600510835647583,465.0,0.959218204021454,1620410059.0,0.0,1.924649119377136,0.7875751256942749,0.13642844557762146,13.0,13.0,"{'path': 'media/graph/graph_summary_147d5d9b.graph.json', 'size': 1279, '_type': 'graph-file', 'sha256': '147d5d9b6f7a9487549b383493873b3a8e4169c6e8f8ae34873f8a1a722a7bc5'}"
315,LSTMen2_te_1_adam_20_0.2_32_256,20,64,0.2,LSTM,256,adam,32,1,2,1.4999693632125854,270.0,0.9267657995224,1620409567.0,0.0,1.663846135139465,0.777554452419281,0.2431449443101883,9.0,9.0,"{'_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76', 'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110}"
316,GRUen2_te_1_rmsprop_20_0.2_32_256,20,64,0.2,GRU,256,rmsprop,32,1,2,1.5093433856964111,260.0,0.9259366393089294,1620409284.0,0.0,1.985989570617676,0.775072455406189,0.24785302579402924,12.0,12.0,"{'path': 'media/graph/graph_summary_066e7d1e.graph.json', 'size': 890, '_type': 'graph-file', 'sha256': '066e7d1ed944a7a663d1bc3d2ccf2831d07df3fd3ef61ba6dd12a8bda3cc4145'}"
317,LSTMen3_te_1_rmsprop_20_0.2_32_256,20,64,0.2,LSTM,256,rmsprop,32,1,3,1.63559091091156,412.0,0.9342108368873596,1620408983.0,2.0,2.0415546894073486,0.7734517455101013,0.2189013808965683,11.0,11.0,"{'size': 1279, '_type': 'graph-file', 'sha256': '147d5d9b6f7a9487549b383493873b3a8e4169c6e8f8ae34873f8a1a722a7bc5', 'path': 'media/graph/graph_summary_147d5d9b.graph.json'}"
318,LSTMen2_te_1_adam_20_0.2_32_256,20,64,0.2,LSTM,256,adam,32,1,2,1.399960994720459,244.0,0.9234042167663574,1620408553.0,0.0,1.653985857963562,0.7791381478309631,0.25618863105773926,8.0,8.0,"{'_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76', 'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110}"
319,LSTMen1_te_1_rmsprop_20_0.1_32_256,20,64,0.1,LSTM,256,rmsprop,32,1,1,1.519568920135498,261.0,0.9541743397712708,1620408296.0,0.0,2.2111074924468994,0.7728404998779297,0.1511559784412384,11.0,11.0,"{'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939, '_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986'}"
320,LSTMen1_te_1_adam_20_0.1_32_256,20,64,0.1,LSTM,256,adam,32,1,1,1.4420939683914185,210.0,0.9548746347427368,1620408022.0,0.0,1.813634157180786,0.7868527770042419,0.14972978830337524,9.0,9.0,"{'_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986', 'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939}"
321,LSTMen2_te_1_adam_15_0.1_32_256,15,64,0.1,LSTM,256,adam,32,1,2,1.5400729179382324,343.0,0.9616869688034058,1620407794.0,1.0,1.740755558013916,0.7965214848518372,0.1261417120695114,12.0,12.0,"{'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76', 'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file'}"
322,LSTMen1_te_1_rmsprop_15_0.1_32_256,15,64,0.1,LSTM,256,rmsprop,32,1,1,1.4550734758377075,154.0,0.940780222415924,1620407438.0,0.0,1.8963388204574585,0.7838521003723145,0.19672846794128415,6.0,6.0,"{'size': 939, '_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986', 'path': 'media/graph/graph_summary_5a1f0a42.graph.json'}"
323,GRUen1_te_1_adam_15_0.1_32_256,15,64,0.1,GRU,256,adam,32,1,1,1.852883219718933,243.0,0.9582431316375732,1620407272.0,0.0,2.123852491378784,0.778026819229126,0.1382312923669815,12.0,12.0,"{'path': 'media/graph/graph_summary_edae4494.graph.json', 'size': 882, '_type': 'graph-file', 'sha256': 'edae4494c1d840dfc0cd9bf0abd81ba4a31960bab44359852593fc15e742c3eb'}"
324,LSTMen2_te_1_rmsprop_20_0.1_32_256,20,64,0.1,LSTM,256,rmsprop,32,1,2,1.4707027673721311,335.0,0.961169958114624,1620407010.0,0.0,2.304525852203369,0.7723311185836792,0.1282813847064972,11.0,11.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
325,LSTMen2_te_1_adam_20_0.1_32_256,20,64,0.1,LSTM,256,adam,32,1,2,1.5029895305633545,344.0,0.958813726902008,1620406645.0,2.0,1.8152300119400024,0.7840373516082764,0.1374664008617401,12.0,12.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
326,LSTMen1_te_1_rmsprop_20_0.1_32_256,20,64,0.1,LSTM,256,rmsprop,32,1,1,1.685634732246399,215.0,0.9507530331611632,1620406288.0,1.0,2.1644821166992188,0.7857969999313354,0.16249312460422516,9.0,9.0,"{'_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986', 'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939}"
327,LSTMen2_te_1_adam_20_0.1_32_256,20,64,0.1,LSTM,256,adam,32,1,2,1.5559405088424685,292.0,0.954917311668396,1620406056.0,0.0,1.926302433013916,0.7782490849494934,0.15089929103851318,10.0,10.0,"{'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76', 'path': 'media/graph/graph_summary_4fc083e6.graph.json'}"
328,LSTMen2_te_2_adam_20_0.3_32_256,20,64,0.3,LSTM,256,adam,32,2,2,1.5012556314468384,414.0,0.9036410450935364,1620405742.0,0.0,1.6218924522399902,0.7728127241134644,0.32024940848350525,12.0,12.0,"{'path': 'media/graph/graph_summary_381c36c9.graph.json', 'size': 1323, '_type': 'graph-file', 'sha256': '381c36c9accc5e994e65ddf428414605a5175cec61d38f8b0d1c2813c5ecce1c'}"
329,LSTMen2_te_1_rmsprop_20_0.2_32_256,20,64,0.2,LSTM,256,rmsprop,32,1,2,1.6640290021896362,379.0,0.9348497986793518,1620405310.0,1.0,1.918181538581848,0.7804717421531677,0.215878427028656,12.0,12.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
330,LSTMen1_te_1_adam_15_0.1_32_256,15,64,0.1,LSTM,256,adam,32,1,1,1.355317234992981,299.0,0.962389588356018,1620404917.0,0.0,1.664823055267334,0.7980217933654785,0.12389981746673584,13.0,13.0,"{'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986', 'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939, '_type': 'graph-file'}"
331,LSTMen3_te_1_rmsprop_20_0.1_32_256,20,64,0.1,LSTM,256,rmsprop,32,1,3,1.582417368888855,416.0,0.9625067710876464,1620404594.0,1.0,2.2183406352996826,0.7847133874893188,0.124436154961586,11.0,11.0,"{'path': 'media/graph/graph_summary_147d5d9b.graph.json', 'size': 1279, '_type': 'graph-file', 'sha256': '147d5d9b6f7a9487549b383493873b3a8e4169c6e8f8ae34873f8a1a722a7bc5'}"
332,LSTMen1_te_2_adam_20_0.2_32_256,20,64,0.2,LSTM,256,adam,32,2,1,1.693537950515747,420.0,0.9404642581939696,1620404158.0,6.0,1.8146406412124632,0.7740722298622131,0.19355487823486328,15.0,15.0,"{'_type': 'graph-file', 'sha256': 'ca77f81117b4268b629adf2fdb10a7cbcf0dc712d449a9738e14bdc59aa7f9cb', 'path': 'media/graph/graph_summary_ca77f811.graph.json', 'size': 1148}"
333,LSTMen2_te_1_adam_15_0.1_32_256,15,64,0.1,LSTM,256,adam,32,1,2,1.4577789306640625,323.0,0.960469663143158,1620403719.0,0.0,1.7829723358154297,0.7862415313720703,0.13052736222743988,11.0,11.0,"{'_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76', 'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110}"
334,LSTMen3_te_1_adam_15_0.1_32_256,15,64,0.1,LSTM,256,adam,32,1,3,1.7423614263534546,494.0,0.962710976600647,1620403375.0,0.0,2.1257030963897705,0.7511970400810242,0.1234343945980072,14.0,14.0,"{'size': 1279, '_type': 'graph-file', 'sha256': '147d5d9b6f7a9487549b383493873b3a8e4169c6e8f8ae34873f8a1a722a7bc5', 'path': 'media/graph/graph_summary_147d5d9b.graph.json'}"
335,LSTMen1_te_1_adam_20_0.3_32_256,20,64,0.3,LSTM,256,adam,32,1,1,1.3643717765808103,270.0,0.9023468494415284,1620402866.0,1.0,1.5621566772460938,0.7761189937591553,0.32467421889305115,12.0,12.0,"{'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986', 'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939, '_type': 'graph-file'}"
336,GRUen1_te_1_adam_20_0.1_32_256,20,64,0.1,GRU,256,adam,32,1,1,2.0183236598968506,272.0,0.9592027068138124,1620402583.0,0.0,2.276916742324829,0.775822639465332,0.13455723226070404,13.0,13.0,"{'path': 'media/graph/graph_summary_edae4494.graph.json', 'size': 882, '_type': 'graph-file', 'sha256': 'edae4494c1d840dfc0cd9bf0abd81ba4a31960bab44359852593fc15e742c3eb'}"
337,LSTMen2_te_1_adam_20_0.2_32_256,20,64,0.2,LSTM,256,adam,32,1,2,1.4904502630233765,484.0,0.9391568899154664,1620402293.0,0.0,1.5661451816558838,0.7854821085929871,0.20105397701263428,17.0,17.0,"{'_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76', 'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110}"
338,LSTMen1_te_1_adam_15_0.1_32_256,15,64,0.1,LSTM,256,adam,32,1,1,1.4475784301757812,166.0,0.9482322931289672,1620401794.0,0.0,1.7281146049499512,0.7950767278671265,0.17185215651988983,7.0,7.0,"{'_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986', 'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939}"
339,LSTMen3_te_1_adam_20_0.1_32_256,20,64,0.1,LSTM,256,adam,32,1,3,1.4750999212265017,472.0,0.9604719877243042,1620401606.0,0.0,1.755918025970459,0.7890661954879761,0.13209357857704165,14.0,14.0,"{'_type': 'graph-file', 'sha256': '147d5d9b6f7a9487549b383493873b3a8e4169c6e8f8ae34873f8a1a722a7bc5', 'path': 'media/graph/graph_summary_147d5d9b.graph.json', 'size': 1279}"
340,GRUen2_te_1_rmsprop_20_0.1_32_256,20,64,0.1,GRU,256,rmsprop,32,1,2,1.7516471147537231,193.0,0.9489240050315856,1620401120.0,0.0,2.12637996673584,0.7819164991378784,0.17096219956874847,9.0,9.0,"{'_type': 'graph-file', 'sha256': '066e7d1ed944a7a663d1bc3d2ccf2831d07df3fd3ef61ba6dd12a8bda3cc4145', 'path': 'media/graph/graph_summary_066e7d1e.graph.json', 'size': 890}"
341,LSTMen2_te_1_rmsprop_20_0.1_32_256,20,64,0.1,LSTM,256,rmsprop,32,1,2,1.5197558403015137,298.0,0.9599798321723938,1620400909.0,0.0,2.0521044731140137,0.7874084115028381,0.13231684267520905,10.0,10.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
342,LSTMen3_te_1_adam_15_0.1_32_256,15,64,0.1,LSTM,256,adam,32,1,3,1.5765883922576904,375.0,0.9580071568489076,1620400588.0,0.0,1.9012528657913208,0.776081919670105,0.14035388827323914,11.0,11.0,"{'_type': 'graph-file', 'sha256': '147d5d9b6f7a9487549b383493873b3a8e4169c6e8f8ae34873f8a1a722a7bc5', 'path': 'media/graph/graph_summary_147d5d9b.graph.json', 'size': 1279}"
343,LSTMen2_te_1_adam_15_0.1_32_256,15,64,0.1,LSTM,256,adam,32,1,2,1.6229690313339231,358.0,0.9598672389984132,1620400195.0,0.0,1.6822164058685305,0.7863619327545166,0.13256271183490753,13.0,13.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
344,LSTMen1_te_1_adam_20_0.2_32_256,20,64,0.2,LSTM,256,adam,32,1,1,1.4064794778823853,198.0,0.92589008808136,1620399823.0,1.0,1.671997308731079,0.7800828218460083,0.24509912729263303,9.0,9.0,"{'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939, '_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986'}"
345,GRUen1_te_1_adam_20_0.1_32_256,20,64,0.1,GRU,256,adam,32,1,1,1.7613859176635742,201.0,0.954238772392273,1620399612.0,0.0,2.0797083377838135,0.7787862420082092,0.15203219652175903,10.0,10.0,"{'path': 'media/graph/graph_summary_edae4494.graph.json', 'size': 882, '_type': 'graph-file', 'sha256': 'edae4494c1d840dfc0cd9bf0abd81ba4a31960bab44359852593fc15e742c3eb'}"
346,LSTMen2_te_1_adam_20_0.2_32_256,20,64,0.2,LSTM,256,adam,32,1,2,1.4119399785995483,283.0,0.9291173219680786,1620399393.0,0.0,1.536312222480774,0.7909462451934814,0.23515963554382324,10.0,10.0,"{'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76', 'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file'}"
347,LSTMen2_te_1_adam_20_0.1_32_256,20,64,0.1,LSTM,256,adam,32,1,2,1.581322193145752,331.0,0.9615386724472046,1620399091.0,1.0,1.6788525581359863,0.7921038866043091,0.12691731750965118,12.0,12.0,"{'_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76', 'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110}"
348,LSTMen1_te_1_adam_20_0.2_32_256,20,64,0.2,LSTM,256,adam,32,1,1,1.4359418153762815,167.0,0.91735577583313,1620398746.0,1.0,1.630584955215454,0.7822591662406921,0.27393561601638794,7.0,7.0,"{'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939, '_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986'}"
349,LSTMen2_te_1_adam_20_0.2_32_256,20,64,0.2,LSTM,256,adam,32,1,2,1.4626305103302002,444.0,0.9353054761886596,1620398560.0,0.0,1.609210729598999,0.7924280166625977,0.2138102501630783,16.0,16.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
350,LSTMen3_te_1_adam_20_0.2_32_256,20,64,0.2,LSTM,256,adam,32,1,3,1.5598863363265991,385.0,0.928734540939331,1620398095.0,0.0,1.6786723136901855,0.7779249548912048,0.2376293838024139,11.0,11.0,"{'_type': 'graph-file', 'sha256': '147d5d9b6f7a9487549b383493873b3a8e4169c6e8f8ae34873f8a1a722a7bc5', 'path': 'media/graph/graph_summary_147d5d9b.graph.json', 'size': 1279}"
351,LSTMen1_te_1_rmsprop_15_0.1_32_256,15,64,0.1,LSTM,256,rmsprop,32,1,1,1.430500030517578,270.0,0.9569039940834044,1620397694.0,0.0,2.1072258949279785,0.7827593088150024,0.1409231424331665,12.0,12.0,"{'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939, '_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986'}"
352,LSTMen2_te_1_rmsprop_15_0.1_32_256,15,64,0.1,LSTM,256,rmsprop,32,1,2,1.6777360439300537,290.0,0.9593680500984192,1620397406.0,1.0,2.2212178707122803,0.7774062752723694,0.1346699595451355,10.0,10.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
353,LSTMen2_te_1_adam_15_0.1_32_256,15,64,0.1,LSTM,256,adam,32,1,2,1.548991322517395,254.0,0.955447554588318,1620397097.0,1.0,1.6719610691070557,0.7937523722648621,0.1479882150888443,9.0,9.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
